1.589260962061E12,-0.01908148415154249,-0.05005000407707564
1.589260962261E12,-0.017638587922840628,-0.044383330724567446
1.589260962459E12,-0.014380935836560051,-0.03751847568901432
1.589260962659E12,-0.012213953060358631,-0.030159955088307322
1.589260962858E12,-0.01202387995775477,-0.02620911433574279
1.589260963057E12,-0.007186798468320436,-0.022820474715540433
1.589260963256E12,-0.006300166106437303,-0.02138708105882447
1.589260963455E12,-0.003031948741407278,-0.019823784169074495
1.589260963653E12,7.902348737452323E-4,-0.014770481480269401
1.589260963853E12,0.0016844305245660536,-0.009102141314013674
1.589260964052E12,0.0029979554399985637,-0.008101729869689525
1.589260964249E12,0.003310757497915897,-0.0026193275380693624
1.589260964449E12,0.003081850047972645,8.686723743672959E-5
1.589260964647E12,0.0062163918419942295,-0.0024293683182024426
1.589260964847E12,0.010778532151364095,0.001404538261801362
1.589260965046E12,0.013353661799142687,0.009961373575400301
1.589260965245E12,0.013677238021341936,0.007303951853052731
1.589260965443E12,0.01862681538754939,0.007607549605445216
1.589260965642E12,0.021900707177507694,0.006784413798008526
1.589260965841E12,0.02335158552720083,0.014250224315114265
1.58926096604E12,0.030140409616842855,0.015119070555520232
1.589260966239E12,0.03454044620964661,0.0159879167959262
1.58926096644E12,0.03487643387850249,0.015731838845888906
1.589260966639E12,0.03394697379809878,0.01842367716789643
1.589260966837E12,0.03776555167387902,0.025287700196286584
1.589260967036E12,0.043990403039141215,0.02854380937124534
1.589260967235E12,0.043190419538680136,0.022074412191422338
1.589260967435E12,0.04647892954987155,0.03169772410476331
1.589260967633E12,0.05198569145408567,0.036391469901034375
1.589260967832E12,0.05625467863483677,0.037524155292712316
1.589260968031E12,0.05531856781513003,0.03375003964502132
1.589260968231E12,0.05861175578873111,0.03462041753291085
1.589260968429E12,0.06355825770562232,0.03435974409393815
1.589260968628E12,0.06388508572359858,0.038743841027549644
1.589260968828E12,0.06661553832756703,0.03848595431978275
1.589260969027E12,0.06749912050892569,0.03879080654424117
1.589260969226E12,0.07190095768164213,0.04022364652735234
1.589260969424E12,0.07628351238053367,0.03939897907243208
1.589260969623E12,0.08011777190887448,0.0397038312968905
1.589260969821E12,0.08393995552402699,0.04238214279315929
1.589260970021E12,0.0901996828073925,0.04085381678873294
1.589260970219E12,0.09288671669295871,0.042967857432050505
1.589260970418E12,0.09785612683976014,0.04804668185160714
1.589260970618E12,0.09874339883675466,0.04595408499422955
1.589260970817E12,0.09781199514793314,0.048632396490498345
1.589260971015E12,0.09687921490172283,0.05371122091005498
1.589260971214E12,0.09651067685089817,0.05640305923206251
1.589260971413E12,0.10217127786446481,0.059094897554070026
1.589260971613E12,0.10602177957719056,0.06476296027166575
1.589260971812E12,0.10270201405148653,0.06689108202638573
1.589260972011E12,0.10710385033674885,0.07253390046188991
1.589260972211E12,0.10856202041998707,0.06987730958856479
1.58926097241E12,0.11240348094979949,0.07552040486107266
1.589260972608E12,0.1138434723709441,0.08000943669692652
1.589260972808E12,0.11050727564406193,0.08327907269762401
1.589260973007E12,0.1125167310123972,0.08063266797158208
1.589260973206E12,0.11579601844099731,0.08627576324408995
1.589260973405E12,0.11724689767956478,0.08840333071314624
1.589260973604E12,0.1186941790578134,0.08632119684005556
1.589260973803E12,0.11958440484772632,0.08901303516206308
1.589260974004E12,0.1264324683767391,0.09229592115149562
1.589260974201E12,0.12730479319645546,0.09675970809360163
1.5892609744E12,0.13114265682443385,0.09762855433400758
1.589260974598E12,0.13315381484444377,0.09974287181432882
1.589260974796E12,0.13696879656925035,0.10242118331059763
1.589260974995E12,0.13841967403137675,0.10329002955100358
1.589260975194E12,0.13987776225314463,0.10780485995461267
1.589260975393E12,0.13893444552078063,0.1104966982766202
1.589260975592E12,0.1422116574082427,0.1084145644035295
1.589260975791E12,0.14184341031448625,0.11167095157316495
1.58926097599E12,0.13851310837476183,0.11141125494999544
1.58926097619E12,0.144208587015777,0.10691967709005595
1.589260976389E12,0.1414497427015966,0.10722452931451437
1.589260976588E12,0.14472003745180756,0.10514239544142367
1.589260976787E12,0.14617423514683647,0.10362453242128421
1.589260976987E12,0.14579407583263032,0.10632962073202679
1.589260977186E12,0.1442906679270532,0.11140816770292343
1.589260977385E12,0.14391825630558366,0.11353628945764341
1.589260977584E12,0.14003479465349322,0.11861511387720004
1.589260977783E12,0.14147902127200415,0.12130695219920758
1.589260977981E12,0.14349323323248794,0.12636025488801267
1.589260978181E12,0.14735038343072135,0.12906562003575892
1.589260978382E12,0.14881584258480443,0.13475948193276618
1.589260978578E12,0.14968087655854243,0.13919774714412064
1.589260978778E12,0.15170661545124525,0.13710515028674305
1.589260978977E12,0.15554447989848752,0.14218397470629968
1.589260979176E12,0.1593751424553838,0.1472627991258563
1.589260979375E12,0.16322020879297203,0.15234162354541292
1.589260979573E12,0.1646637962966868,0.15501993504168168
1.589260979772E12,0.16555042511515522,0.1553247872661401
1.58926097997E12,0.16992605145228504,0.1556281075698726
1.589260980169E12,0.1660425898001946,0.16070693198942923
1.589260980368E12,0.1656704538903587,0.1663497504249334
1.589260980567E12,0.16656068056783838,0.16847759473099339
1.589260980766E12,0.16801155891753153,0.17594340524809912
1.589260980966E12,0.17002677575408176,0.17864877039584537
1.589260981164E12,0.17565997783618378,0.18370207308465045
